title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,movie_id
Motivational Growth (2013),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24163
"Dance Party, USA (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24164
Tour De Force (Hin und weg) (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24165
Harmontown (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24166
You Killed Me First (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24167
Extraterrestrial (2014),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24168
Loner (Woetoli) (2008),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24169
Blackbird (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24170
"Whip Hand, The (1951)",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,24171
"Rewrite, The (2014)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24172
Alien Abduction (2014),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,24173
The Mummy's Shroud (1967),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24174
"Creeping Terror, The (Crawling Monster, The) (1964)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24175
Why Me? (1990),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24176
Blood from the Mummy's Tomb (1971),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24177
Judgement Day (1983),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24178
Violette (Violette Nozière) (1978),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24179
Ouija (2014),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24180
Stop at Nothing: The Lance Armstrong Story (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24181
Leave The World Behind (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24182
Amazon Jack 2: The Movie Star (a.k.a. Hugo the Movie Star) (Jungledyret 2 - den store filmhelt) (1996),0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24183
S.W.A.T.: Firefight (2011),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,24184
Nightcrawler (2014),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24185
"Condemned, The (2014)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24186
Child of God (2013),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24187
Blondie on a Budget (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24188
"Breaktime, The (Zang-e Tafrih) (Recess) (1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24189
Two Solutions for One Problem (Dow Rahehal Baraye yek Massaleh) (1975),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24190
"Chorus, The (Hamsarayan) (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24191
Felix the Cat: The Movie (1988),0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,24192
Big Hero 6 (2014),0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24193
"Bat, The (1926)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24194
Disaster L.A. (2014),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24195
Dream Home (Wai dor lei ah yut ho) (2010),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24196
"Marshland (Isla mínima, La) (2014)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24197
Alone for Christmas (2013),0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24198
Archangel (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,24199
Blue Denim (1959),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24200
"Book of Life, The (2014)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24201
"Love, Rosie (2014)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24202
Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013),0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,24203
"Dancing Masters, The (1943)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24204
Hard Sun (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24205
"Like Sunday, Like Rain (2014)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24206
Time Lapse (2014),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,24207
Winterhawk (1975),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24208
Mad Monster Party? (1967),0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24210
Turning Tide (En solitaire) (2013),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24211
Cry Baby Lane (2000),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24212
"The Hire: Star, The (2001)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24213
"Cat Came Back, The (1988)",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24214
"Big Snit, The (1985)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24215
TINY: A Story About Living Small (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24216
Learning to Ride (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24217
They Have Escaped (He ovat paenneet) (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24218
Separation City (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24219
Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24220
Runaway (2009),0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24221
Strange Invaders (2002),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24222
Thief of Damascus (1952),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24223
Stunt Rock (1980),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24224
Dead Men Walk (1943),0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,24225
Inserts (1974),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24226
"Bridge, The (Die Brücke) (2008)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24227
"Fistful of Fingers, A (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24228
Before I Disappear (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24229
Crimes Against Humanity (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24230
Mission Congo (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24231
"White Reindeer, The (Valkoinen peura) (1952)",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,24232
"Proud Valley, The (1940)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24233
Mr Hublot (2013),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24234
Shakespeare's Globe: Henry V (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24235
Mr. Turner (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24236
Bound by Flesh (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24237
Copenhagen (2014),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24238
Serial Killer Culture (2014),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24239
Charlie Chan's Murder Cruise (1940),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,24240
Charlotte's Web 2: Wilbur's Great Adventure (2003),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24241
Vai~E~Vem (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24242
O Último Mergulho (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24243
Mercy (2014),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24244
"Red Beret, The (1953)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24245
Toy Story Toons: Hawaiian Vacation (2011),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24246
"Simpsons: The Longest Daycare, The (2012)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24247
Toy Story Toons: Small Fry (2011),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24248
9 (2005),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24249
Wyatt Earp's Revenge (2012),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24250
Cambridge Spies (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24251
Young Goethe in Love (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24252
"Hit List, The (2011)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24253
"Better Tomorrow III: Love and Death in Saigon, A (1989)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24254
"Delivery, The (1999)",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24255
Dead in Tombstone (2013),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24256
Seal Team Eight: Behind Enemy Lines (2014),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24257
Solan og Ludvig: Jul i Flåklypa (2013),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24258
Doctor Strange (2007),0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24259
Barbie: A Perfect Christmas (2011),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24260
King Solomon's Mines (2004),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24261
Joulupukki ja noitarumpu (1996),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24262
The Land Before Time IV: Journey Through the Mists (1996),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24263
The Land Before Time V: The Mysterious Island (1997),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24264
The Land Before Time VI: The Secret of Saurus Rock (1998),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24265
An American Tail: The Treasure of Manhattan Island (1998),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24266
An American Tail: The Mystery of the Night Monster (1999),0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24267
Category 7: The End of the World (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24268
These Final Hours (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24269
Generation War (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24270
Kung Fu Dunk (2008),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24271
Haider (2014),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,24272
The Fifth Season (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24273
Auschwitz: The Nazis and the 'Final Solution' (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24274
The Circle (2002),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24275
American Soldiers (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,24276
The great match (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24277
Stereo (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24278
The Guardians (2012),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24279
Starship Invasions (1977),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24280
History of the Eagles (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24281
Paradise: Love (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24282
Beyond the Border (2011),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24283
Everything Will Be Fine (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24284
The Hour of the Lynx (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24285
The Young Savages (1961),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24286
Rage (1972),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24287
Good Luck. And Take Care of Each Other (2012),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24288
Northern Soul (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24289
Children of the Corn (2009),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,24290
Children of the Corn 666: Isaac's Return (1999),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24291
Children of the Corn V: Fields of Terror (1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24292
Children of the Corn: Genesis (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24293
Children of the Corn: Revelation (2001),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24294
Christmas in Connecticut (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24295
Cleopatra (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24296
Cohen and Tate (1988),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,24297
Cold Around the Heart (1997),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24298
Torture Garden (1967),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24299
British Sounds (1970),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24300
Here and Elsewhere (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24301
Meetin' WA (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24302
Keep Your Right Up (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24303
A Night in the Show (1915),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24304
By the Sea (1915),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24305
Mabel's Married Life (1914),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24306
Lettera Amorosa (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24307
Passeio com Johnny Guitar (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24308
Conserva Acabada (1990),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24309
O Amor das Três Romãs (1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24310
Sophia de Mello Breyner Andresen (1969),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24311
Death of a Nation - The Timor Conspiracy (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24312
The Secret Country: The First Australians Fight Back (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24313
Complicit (2013),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24314
Compulsion (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24315
Olive Kitteridge (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24316
Leviathan (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24317
The Russian Novel (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24318
Still Life (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24319
Electronic Labyrinth THX 1138 4EB (1967),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24320
Level Five (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24321
Foxcatcher (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24322
Jive Turkey (1974),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24323
Illusion Of Blood (1965),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24324
Ladies of Leisure (1930),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24325
Reign of Assassins (2010),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24326
Everybody Dies But Me (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24327
Three on a Weekend (1938),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24328
The Emperor's Candlesticks (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24329
Romance in Manhattan (1935),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24330
Sazen Tange and the Pot Worth a Million Ryo (1935),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24331
The Princess Comes Across (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,24332
It's Love I'm After (1937),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24333
Thirty Day Princess (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24334
You Belong to Me (1941),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24335
Personal Property (1937),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24336
Wolf Creek 2 (2013),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24337
Love Is News (1937),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24338
Dark Journey (1937),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24339
Blind Alley (1939),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24340
The Last Journey (1936),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24341
Zulu (2013),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24342
The Road to Glory (1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24343
The Sign of Four: Sherlock Holmes' Greatest Case (1932),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24344
Walking With Dinosaurs (2013),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24345
"Ultramarines: A Warhammer 40,000 Movie (2010)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24346
Secret of the Wings (2012),0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24347
Tinker Bell and the Lost Treasure (2009),0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24348
Tyson (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24349
Taxi Blues (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24350
Confessions of an Opium Eater (1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24351
Confidence Girl (1952),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24352
Wuthering Heights (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24353
Craig Ferguson: Does This Need to Be Said? (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24354
D.L. Hughley: Reset (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24355
Dane Cook: Vicious Circle (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24356
And So It Is (1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24357
Crazy Mama (1975),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24358
Light Years Away (1981),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24359
Crime and Punishment (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24360
Pentimento (1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24361
You're Not You (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24362
Crisis (1950),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24363
Cross My Heart (1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24364
Cry of the City (1948),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24365
Muddy River (1981),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24366
Stonehearst Asylum (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24367
Russia 88 (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24368
Strawberry Wine (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24369
A Star Athlete (1937),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24370
Snake Woman's Curse (1968),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24371
Aglaya (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24372
Tangerines (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24373
Life Partners (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24374
Anatomy of a Love Seen (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24375
The Snow Woman (1968),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24376
Drive Hard (2014),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24377
The Ghost Story of Oiwa's Spirit (1961),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24378
Ecstasy in Entropy (1999),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24379
Now! (1967),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24380
America's Most Haunted Inns (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24381
Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku' (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24382
Heart of a Lion (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24383
Dark of the Sun (1968),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24384
Hateship Loveship (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24385
Ice Castles (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24386
In Secret (2013),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,24387
It's a Small World (1950),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24388
My Prairie Home (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24389
Man for a Day (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24390
Hawaii (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24391
The Skinny (2012),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24392
Remington and the Curse of the Zombadings (2011),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24393
Out in the Dark (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24394
The Noble Family (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24395
The Returned (2013),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,24396
52 Tuesdays (2014),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24397
Everybody's Got Somebody... Not Me (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24398
The True Story of Puss 'n Boots (2009),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24399
Die Fighting (2014),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24400
The Possession of Michael King (2014),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24401
The Broken Jug (1937),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24402
Our Mother's House (1967),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24403
Circus (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24404
Stalingrad (2013),0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24405
Small Time (2014),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24406
